DATA,PA,MEDIA,QT_MEVAL_MIN,QT_MEVAL_MAX
2016-01-01 07:00:00,Fin,59.9904445903,59.9000015259,60.0
2016-01-01 07:00:00,MP10,0.0320000015199,0.0320000015199,0.0320000015199
2016-01-01 07:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 08:00:00,Chuva,0.0,0.0,0.0
2016-01-01 08:00:00,VVE,3.81669574755,1.63579213619,7.13522768021
2016-01-01 08:00:00,DVE,97.530152724,15.9196748734,348.870513916
2016-01-01 08:00:00,Temp.,24.2120280825,23.4305858612,25.8537559509
2016-01-01 08:00:00,Umidade,78.4809022549,70.7144393921,82.9157409668
2016-01-01 08:00:00,Rad.,275.236420915,104.739524841,676.16809082
2016-01-01 08:00:00,Pres.Atm.,1015.37312559,1014.99981689,1016.02526855
2016-01-01 08:00:00,Temp.Int.,25.6328687988,24.7000007629,26.7999992371
2016-01-01 08:00:00,CH4,1.41148858283,1.38399994373,1.4509999752
2016-01-01 08:00:00,HCnM,0.277658218453,0.236000001431,0.317000001669
2016-01-01 08:00:00,HCT,1.68914679448,1.65299999714,1.73000001907
2016-01-01 08:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 08:00:00,O3,0.023960167333,0.0219999998808,0.0250000003725
2016-01-01 08:00:00,NO,0.000995821774318,0.0,0.00200000009499
2016-01-01 08:00:00,NO2,0.00077576605356,0.0,0.00200000009499
2016-01-01 08:00:00,NOx,0.00177158782707,0.0010000000475,0.00300000002608
2016-01-01 08:00:00,CO,-0.00227242360147,-0.178000003099,0.354000002146
2016-01-01 08:00:00,Vin,211.948833902,205.0,214.600006104
2016-01-01 08:00:00,Vout,213.991413608,196.399993896,228.5
2016-01-01 08:00:00,Fin,59.9950278536,59.9000015259,60.0
2016-01-01 08:00:00,MP10,0.0230000000447,0.0230000000447,0.0230000000447
2016-01-01 08:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 09:00:00,Chuva,0.0,0.0,0.0
2016-01-01 09:00:00,VVE,4.05401372707,1.6541031599,7.99279785156
2016-01-01 09:00:00,DVE,96.1421481568,24.9177532196,182.675247192
2016-01-01 09:00:00,Temp.,24.5815299374,24.1569271088,25.0816364288
2016-01-01 09:00:00,Umidade,77.8640900743,74.120300293,81.1273574829
2016-01-01 09:00:00,Rad.,275.321888311,169.682907104,670.674743652
2016-01-01 09:00:00,Pres.Atm.,1015.46521456,1014.85333252,1016.10766602
2016-01-01 09:00:00,Temp.Int.,25.3389027883,24.6000003815,26.3999996185
2016-01-01 09:00:00,CH4,1.41024255178,1.3789999485,1.45000004768
2016-01-01 09:00:00,HCnM,0.276143135284,0.252999991179,0.305000007153
2016-01-01 09:00:00,HCT,1.6863856864,1.65299999714,1.72500002384
2016-01-01 09:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 09:00:00,O3,0.0244824515412,0.0230000000447,0.0250000003725
2016-01-01 09:00:00,NO,0.00109860729452,0.0010000000475,0.00200000009499
2016-01-01 09:00:00,NO2,0.000806128171994,0.0,0.00200000009499
2016-01-01 09:00:00,NOx,0.00190473546434,0.0010000000475,0.00300000002608
2016-01-01 09:00:00,CO,0.016472144378,-0.158999994397,0.36700001359
2016-01-01 09:00:00,Vin,212.326165983,205.0,214.300003052
2016-01-01 09:00:00,Vout,215.243580572,198.199996948,230.300003052
2016-01-01 09:00:00,Fin,59.9905279223,59.9000015259,60.0
2016-01-01 09:00:00,MP10,0.0299999993294,0.0299999993294,0.0299999993294
2016-01-01 09:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 10:00:00,Chuva,0.0,0.0,0.0
2016-01-01 10:00:00,VVE,3.98391507866,1.75634026527,7.95007181168
2016-01-01 10:00:00,DVE,97.6038869459,31.6415901184,165.547042847
2016-01-01 10:00:00,Temp.,23.8542524832,23.59233284,24.4437999725
2016-01-01 10:00:00,Umidade,80.459644913,77.4559783936,82.3877716064
2016-01-01 10:00:00,Rad.,151.808455253,108.52381897,232.856231689
2016-01-01 10:00:00,Pres.Atm.,1015.39193568,1015.0090332,1015.97033691
2016-01-01 10:00:00,Temp.Int.,25.6190594487,24.7000007629,26.7000007629
2016-01-01 10:00:00,CH4,1.4068515325,1.37600004673,1.44599997997
2016-01-01 10:00:00,HCnM,0.282768246781,0.264999985695,0.314999997616
2016-01-01 10:00:00,HCT,1.68961977959,1.65400004387,1.74300003052
2016-01-01 10:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 10:00:00,O3,0.02461643485,0.0240000002086,0.0260000005364
2016-01-01 10:00:00,NO,0.00111587749033,0.0,0.00200000009499
2016-01-01 10:00:00,NO2,0.00109303626362,0.0,0.00200000009499
2016-01-01 10:00:00,NOx,0.00220891372505,0.0010000000475,0.00300000002608
2016-01-01 10:00:00,CO,-0.00175710332854,-0.170000001788,0.370999991894
2016-01-01 10:00:00,Vin,212.699081264,205.600006104,214.600006104
2016-01-01 10:00:00,Vout,215.61385874,210.699996948,232.100006104
2016-01-01 10:00:00,Fin,59.9974167061,59.9000015259,60.0
2016-01-01 10:00:00,MP10,0.0280000008643,0.0280000008643,0.0280000008643
2016-01-01 10:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 11:00:00,Chuva,0.0,0.0,0.0
2016-01-01 11:00:00,VVE,3.34024172959,1.50914025307,6.58742046356
2016-01-01 11:00:00,DVE,88.4944534561,12.9203157425,166.261184692
2016-01-01 11:00:00,Temp.,24.4021306221,23.9432964325,25.2281265259
2016-01-01 11:00:00,Umidade,79.3641212501,74.3522415161,81.6949996948
2016-01-01 11:00:00,Rad.,283.251358405,192.327651978,1079.13452148
2016-01-01 11:00:00,Pres.Atm.,1015.53497284,1015.13720703,1016.05273438
2016-01-01 11:00:00,Temp.Int.,25.5212966819,24.7000007629,26.7000007629
2016-01-01 11:00:00,CH4,1.41526016864,1.37800002098,1.45799994469
2016-01-01 11:00:00,HCnM,0.285020892168,0.264999985695,0.314999997616
2016-01-01 11:00:00,HCT,1.70028105818,1.65600001812,1.74800002575
2016-01-01 11:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 11:00:00,O3,0.0242339835339,0.0230000000447,0.0260000005364
2016-01-01 11:00:00,NO,0.00110167136152,0.0,0.00200000009499
2016-01-01 11:00:00,NO2,0.00102311982575,0.0,0.00200000009499
2016-01-01 11:00:00,NOx,0.00212479117216,0.0010000000475,0.00400000018999
2016-01-01 11:00:00,CO,0.028834261728,-0.199000000954,0.381999999285
2016-01-01 11:00:00,Vin,213.33616756,209.199996948,215.199996948
2016-01-01 11:00:00,Vout,215.073026437,207.100006104,228.5
2016-01-01 11:00:00,Fin,60.0,60.0,60.0
2016-01-01 11:00:00,MP10,0.0289999991655,0.0289999991655,0.0289999991655
2016-01-01 11:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 12:00:00,Chuva,0.0,0.0,0.0
2016-01-01 12:00:00,VVE,3.95709859958,1.1276589632,7.56401252747
2016-01-01 12:00:00,DVE,88.0020187494,2.12042593956,355.770141602
2016-01-01 12:00:00,Temp.,25.939593591,25.1854000092,27.3522148132
2016-01-01 12:00:00,Umidade,72.1060189198,65.8680953979,80.0347900391
2016-01-01 12:00:00,Rad.,587.621466254,334.055603027,1063.69213867
2016-01-01 12:00:00,Pres.Atm.,1015.27790663,1014.73431396,1015.85131836
2016-01-01 12:00:00,Temp.Int.,25.3897898104,24.5,26.5
2016-01-01 12:00:00,CH4,1.41158105958,1.38399994373,1.44500005245
2016-01-01 12:00:00,HCnM,0.276772981181,0.248999997973,0.293999999762
2016-01-01 12:00:00,HCT,1.68835403786,1.65400004387,1.72800004482
2016-01-01 12:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 12:00:00,O3,0.025518106307,0.0240000002086,0.0270000007004
2016-01-01 12:00:00,NO,0.00107827303172,0.0,0.00200000009499
2016-01-01 12:00:00,NO2,0.000915598929282,0.0,0.00200000009499
2016-01-01 12:00:00,NOx,0.00199387195558,0.0010000000475,0.00300000002608
2016-01-01 12:00:00,CO,-0.00749080784633,-0.236000001431,0.36700001359
2016-01-01 12:00:00,Vin,213.244668041,209.199996948,215.199996948
2016-01-01 12:00:00,Vout,214.648053945,198.199996948,219.600006104
2016-01-01 12:00:00,Fin,60.0,60.0,60.0
2016-01-01 12:00:00,MP10,0.0289999991655,0.0289999991655,0.0289999991655
2016-01-01 12:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 13:00:00,Chuva,0.0,0.0,0.0
2016-01-01 13:00:00,VVE,4.32461411094,1.91961419582,7.61284208298
2016-01-01 13:00:00,DVE,90.6783597232,13.3597831726,154.37361145
2016-01-01 13:00:00,Temp.,25.735990888,25.2830600739,26.174200058
2016-01-01 13:00:00,Umidade,69.7772358682,66.5334014893,73.6960983276
2016-01-01 13:00:00,Rad.,430.825776007,315.500366211,960.72265625
2016-01-01 13:00:00,Pres.Atm.,1015.00147757,1014.64276123,1015.43017578
2016-01-01 13:00:00,Temp.Int.,25.3851971572,24.6000003815,26.3999996185
2016-01-01 13:00:00,CH4,1.41410389574,1.38699996471,1.4470000267
2016-01-01 13:00:00,HCnM,0.278441505421,0.263000011444,0.293999999762
2016-01-01 13:00:00,HCT,1.69254540451,1.66100001335,1.73000001907
2016-01-01 13:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 13:00:00,O3,0.0252869084976,0.0250000003725,0.0260000005364
2016-01-01 13:00:00,NO,0.00112423403669,0.0,0.00200000009499
2016-01-01 13:00:00,NO2,0.000737325940314,0.0,0.0010000000475
2016-01-01 13:00:00,NOx,0.00186155997489,0.0010000000475,0.00300000002608
2016-01-01 13:00:00,CO,-0.0311228411906,-0.248999997973,0.291999995708
2016-01-01 13:00:00,Vin,212.495081991,208.300003052,214.899993896
2016-01-01 13:00:00,Vout,213.67391432,198.199996948,219.600006104
2016-01-01 13:00:00,Fin,60.0,60.0,60.0
2016-01-01 13:00:00,MP10,0.0329999998212,0.0329999998212,0.0329999998212
2016-01-01 13:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 14:00:00,Chuva,0.0,0.0,0.0
2016-01-01 14:00:00,VVE,4.03211492602,1.33671069145,7.20999765396
2016-01-01 14:00:00,DVE,86.9588815671,8.52565097809,167.601547241
2016-01-01 14:00:00,Temp.,25.662681074,25.0999488831,26.2596511841
2016-01-01 14:00:00,Umidade,70.5084295776,66.2160110474,75.1915054321
2016-01-01 14:00:00,Rad.,404.887929348,249.76348877,844.996459961
2016-01-01 14:00:00,Pres.Atm.,1015.02037121,1014.67938232,1015.4942627
2016-01-01 14:00:00,Temp.Int.,25.4246064748,24.7000007629,26.2999992371
2016-01-01 14:00:00,CH4,1.41437715631,1.38900005817,1.44400000572
2016-01-01 14:00:00,HCnM,0.272580223753,0.25799998641,0.287999987602
2016-01-01 14:00:00,HCT,1.68695738395,1.65400004387,1.72000002861
2016-01-01 14:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 14:00:00,O3,0.0247256270685,0.0240000002086,0.0260000005364
2016-01-01 14:00:00,NO,0.0010350975422,0.0010000000475,0.00200000009499
2016-01-01 14:00:00,NO2,0.000749025105215,0.0,0.00200000009499
2016-01-01 14:00:00,NOx,0.00178412264625,0.0010000000475,0.00300000002608
2016-01-01 14:00:00,CO,-0.0206919219255,-0.237000003457,0.319000005722
2016-01-01 14:00:00,Vin,212.258415226,208.0,214.0
2016-01-01 14:00:00,Vout,213.431386231,207.100006104,217.800003052
2016-01-01 14:00:00,Fin,60.0,60.0,60.0
2016-01-01 14:00:00,MP10,0.0219999998808,0.0219999998808,0.0219999998808
2016-01-01 14:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 15:00:00,Chuva,0.0,0.0,0.0
2016-01-01 15:00:00,VVE,4.17590303534,1.46183657646,7.43736076355
2016-01-01 15:00:00,DVE,91.0752359967,1.06570637226,164.019897461
2016-01-01 15:00:00,Temp.,26.1848807415,25.7713546753,26.6808071136
2016-01-01 15:00:00,Umidade,67.0807166242,62.1265296936,72.551651001
2016-01-01 15:00:00,Rad.,527.544528275,214.484085083,730.979309082
2016-01-01 15:00:00,Pres.Atm.,1014.85742663,1014.45050049,1015.25622559
2016-01-01 15:00:00,Temp.Int.,25.2376971215,24.2999992371,26.2999992371
2016-01-01 15:00:00,CH4,1.41209554051,1.37999999523,1.48599994183
2016-01-01 15:00:00,HCnM,0.278440111606,0.22499999404,0.317000001669
2016-01-01 15:00:00,HCT,1.6905356544,1.65699994564,1.75899994373
2016-01-01 15:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 15:00:00,O3,0.0244259055709,0.0240000002086,0.0250000003725
2016-01-01 15:00:00,NO,0.00102869085666,0.0,0.00200000009499
2016-01-01 15:00:00,NO2,0.000681894182806,0.0,0.00200000009499
2016-01-01 15:00:00,NOx,0.00171058503914,0.0,0.00300000002608
2016-01-01 15:00:00,CO,-0.0144286907495,-0.256999999285,0.307999998331
2016-01-01 15:00:00,Vin,212.178165732,205.600006104,214.600006104
2016-01-01 15:00:00,Vout,213.990025177,205.300003052,228.5
2016-01-01 15:00:00,Fin,60.0,60.0,60.0
2016-01-01 15:00:00,MP10,0.0240000002086,0.0240000002086,0.0240000002086
2016-01-01 15:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 16:00:00,Chuva,0.0,0.0,0.0
2016-01-01 16:00:00,VVE,4.07005988679,1.58848845959,7.62657546997
2016-01-01 16:00:00,DVE,101.469460024,29.9056968689,171.578720093
2016-01-01 16:00:00,Temp.,25.752366445,24.703207016,26.4458141327
2016-01-01 16:00:00,Umidade,69.0034340185,63.3503227234,73.8242721558
2016-01-01 16:00:00,Rad.,343.250207065,112.552261353,493.789489746
2016-01-01 16:00:00,Pres.Atm.,1014.77724309,1014.18499756,1015.28369141
2016-01-01 16:00:00,Temp.Int.,25.1784911864,24.5,26.0
2016-01-01 16:00:00,CH4,1.40536323092,1.37000000477,1.43599998951
2016-01-01 16:00:00,HCnM,0.280173817069,0.263000011444,0.303000003099
2016-01-01 16:00:00,HCT,1.68553704638,1.65600001812,1.72300004959
2016-01-01 16:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 16:00:00,O3,0.0241604459174,0.0230000000447,0.0250000003725
2016-01-01 16:00:00,NO,0.00106072428436,0.0,0.00200000009499
2016-01-01 16:00:00,NO2,0.000794707558638,0.0,0.0010000000475
2016-01-01 16:00:00,NOx,0.00185543184012,0.0,0.00300000002608
2016-01-01 16:00:00,CO,-0.00709610027319,-0.216000005603,0.300000011921
2016-01-01 16:00:00,Vin,212.294581757,208.300003052,214.600006104
2016-01-01 16:00:00,Vout,213.589803301,194.600006104,219.600006104
2016-01-01 16:00:00,Fin,59.9997500038,59.9000015259,60.0
2016-01-01 16:00:00,MP10,0.019999999553,0.019999999553,0.019999999553
2016-01-01 16:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 17:00:00,Chuva,0.0,0.0,0.0
2016-01-01 17:00:00,VVE,3.70580168855,1.53813290596,6.79036855698
2016-01-01 17:00:00,DVE,94.5024349233,18.1279945374,169.985656738
2016-01-01 17:00:00,Temp.,24.9048301755,24.327829361,25.453962326
2016-01-01 17:00:00,Umidade,71.1172620424,67.3635025024,74.5780792236
2016-01-01 17:00:00,Rad.,210.498868991,100.344856262,448.988311768
2016-01-01 17:00:00,Pres.Atm.,1014.34783015,1013.98358154,1014.78009033
2016-01-01 17:00:00,Temp.Int.,25.3461153953,24.6000003815,26.2999992371
2016-01-01 17:00:00,CH4,1.40182005672,1.37000000477,1.44900000095
2016-01-01 17:00:00,HCnM,0.286944568929,0.266999989748,0.305000007153
2016-01-01 17:00:00,HCT,1.688764627,1.6590000391,1.72699999809
2016-01-01 17:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 17:00:00,O3,0.0237236770435,0.0230000000447,0.0240000002086
2016-01-01 17:00:00,NO,0.00106601676372,0.0,0.00200000009499
